baseline,task,seed,status,source_image,source_prompt,target_prompt,result_image,metadata,command,matched_conditions,failure_reason,notes
fireflow,fe_036_cake_red_blueberries_2_raspberries,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_036_cake_red_blueberries_2_raspberries.png,"A slice of red velvet cake with white frosting, topped with blueberries.","A slice of red velvet cake with white frosting, topped with raspberries.",,,,,,pareto_sweep_20260701
fireflow,fe_180_milk_4_whipped_cream,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_180_milk_4_whipped_cream.png,"A glass of milk placed on a wooden table. The glass is filled with milk, and a straw is inserted into it.","A glass of milk placed on a wooden table. The glass is filled with milk, and a straw is inserted into it. There is whipped cream on top of the milk.",,,,,,pareto_sweep_20260701
fireflow,fe_186_muffins_1_strawberries,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_186_muffins_1_strawberries.png,"A plate of white muffins, decorated with a few raspberries.","A plate of white muffins, decorated with a few strawberries.",,,,,,pareto_sweep_20260701
fireflow,fe_198_piece_of_cake_1_cherry_on_top,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_198_piece_of_cake_1_cherry_on_top.png,"A delicious chocolate cake with chocolate frosting, sitting on a dining table.","A delicious chocolate cake with chocolate frosting and a cherry on top, sitting on a dining table.",,,,,,pareto_sweep_20260701
fireflow,fe_201_pizza_1_pineapple_ham,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_201_pizza_1_pineapple_ham.png,"A large, cheesy pizza sitting on a wooden pizza board.","A large, cheesy pizza, topped with pineapple and ham, sitting on a wooden pizza board.",,,,,,pareto_sweep_20260701
fireflow,fe_024_bus_2_volkswagen_logo,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_024_bus_2_volkswagen_logo.png,"A yellow van parked in front of a house, outside a garage. The van is of a classic model. The house has a brown exterior, and there is a tree nearby. There is a spare tire hanged between the headlights of the van.","A yellow van parked in front of a house, outside a garage. The van is of a classic model. The house has a brown exterior, and there is a tree nearby. There is a big Volkswagen logo on the front of the van, between its headlights.",,,,,,pareto_sweep_20260701
fireflow,fe_119_gas_station_2_iccv,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_119_gas_station_2_iccv.png,"A gas station with a white and red sign that reads ""CAFE"" There are several cars parked in front of the gas station, including a white car and a van.","A gas station with a white and red sign that reads ""ICCV"" There are several cars parked in front of the gas station, including a white car and a van.",,,,,,pareto_sweep_20260701
fireflow,fe_123_gas_station_6_free,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_123_gas_station_6_free.png,"A gas station with a white and red sign that reads ""CAFE"" There are several cars parked in front of the gas station, including a white car and a van.","A gas station with a white and red sign that reads ""FREE"" There are several cars parked in front of the gas station, including a white car and a van.",,,,,,pareto_sweep_20260701
fireflow,fe_134_groceries_4_eccv,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_134_groceries_4_eccv.png,"A grocery list writing on a piece of brown paper with a black marker, which includes BREAD, EGGS, and MILK. The grocery list is attached to a wall or refrigerator with a magnet. The magnet is red and white, possibly in the shape of a phone booth in London.","A grocery list writing on a piece of brown paper with a black marker, which includes ECCV, EGGS, and MILK. The grocery list is attached to a wall or refrigerator with a magnet. The magnet is red and white, possibly in the shape of a phone booth in London.",,,,,,pareto_sweep_20260701
fireflow,fe_166_luna_3_iccv,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_166_luna_3_iccv.png,"A neon sign for a restaurant called Luna, which is located on a street corner. The sign is illuminated with red and orange colors.","A neon sign for a restaurant called ICCV, which is located on a street corner. The sign is illuminated with red and orange colors.",,,,,,pareto_sweep_20260701
fireflow,fe_170_luna_7_heart,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_170_luna_7_heart.png,"A neon sign for a restaurant called Luna, which is located on a street corner. The sign is illuminated with red and orange colors.","A neon sign for a restaurant with an heart on it, which is located on a street corner. The sign is illuminated with red and orange colors.",,,,,,pareto_sweep_20260701
fireflow,fe_225_sign_4_flow,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_225_sign_4_flow.png,"A large white billboard with a bold message written in black letters. The message reads, ""LOVE IS ALL YOU NEED."" The billboard is prominently displayed in the scene, capturing the viewer''s attention.","A large white billboard with a bold message written in black letters. The message reads, ""FLOW IS ALL YOU NEED."" The billboard is prominently displayed in the scene, capturing the viewer''s attention.",,,,,,pareto_sweep_20260701
fireflow,fe_238_stop_arrow_1_cvpr,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_238_stop_arrow_1_cvpr.png,A stop sign above a blue sign with arrow pointing up.,A sign that says CVPR above a blue sign with arrow pointing up.,,,,,,pareto_sweep_20260701
fireflow,fe_242_stop_arrow_5_home,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_242_stop_arrow_5_home.png,A stop sign above a blue sign with arrow pointing up.,A sign that says HOME above a blue sign with arrow pointing up.,,,,,,pareto_sweep_20260701
fireflow,fe_003_bear_4_sculpture,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_003_bear_4_sculpture.png,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.","A large sculpture of a brown bear walking through a stream of water. The stream appears to be shallow, as the sculpture of the bear is able to walk through it without any difficulty.",,,,,,pareto_sweep_20260701
fireflow,fe_039_cat_and_dog_2_bronze,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_039_cat_and_dog_2_bronze.png,"A dog and a cat sitting together on a sidewalk. The dog is positioned on the left side of the scene, while the cat is on the right side. Both animals appear to be relaxed and enjoying each other''s company.","A bronze sculpture of a dog and a cat sitting together on a sidewalk. The dog is positioned on the left side of the scene, while the cat is on the right side. Both animals appear to be relaxed and enjoying each other''s company.",,,,,,pareto_sweep_20260701
fireflow,fe_091_dog_3_crochet,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_091_dog_3_crochet.png,A small black and brown dog sitting on a lush green field.,A small black and brown crochet dog sitting on a lush green field.,,,,,,pareto_sweep_20260701
fireflow,fe_129_gray_bird_3_sculpture,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_129_gray_bird_3_sculpture.png,A small blue and gray bird perched on a wooden fence or post. The bird is positioned towards the left side of the image,A small sculpture of a blue and gray bird perched on a wooden fence or post. The sculpture is positioned towards the left side of the image,,,,,,pareto_sweep_20260701
fireflow,fe_149_jump_kick_3_golden_statue,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_149_jump_kick_3_golden_statue.png,"A woman in a white uniform, kicking in the air. She appears to be in the middle of a karate kick, showcasing her skill and agility. The scene takes place outdoors, in a park.","A golden sculpture of a woman kicking in the air. It appears to be in the middle of a karate kick, showcasing her skill and agility. The scene takes place outdoors, in a park.",,,,,,pareto_sweep_20260701
fireflow,fe_171_meditation_1_wooden_statue,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_171_meditation_1_wooden_statue.png,A woman sitting on the floor in a room and meditating.,A wooden statue of a woman sitting on the floor in a room and meditating.,,,,,,pareto_sweep_20260701
fireflow,fe_187_parrot_1_glass_sculpture,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_187_parrot_1_glass_sculpture.png,"A colorful parrot perched on a tree branch. The parrot is predominantly blue, with a mix of red, green, and yellow colors. It sitting comfortably on the branch. The tree itself is filled with green leaves, creating a lush and vibrant backdrop for the parrot.","A glass sculpture of a colorful parrot perched on a tree branch. The glass sculpture of the parrot is predominantly red, with a mix of blue, green, and yellow colors. It sitting comfortably on the branch. The tree itself is filled with green leaves, creating a lush and vibrant backdrop for the glass sculpture of the parrot.",,,,,,pareto_sweep_20260701
fireflow,fe_196_penguins_1_origami,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_196_penguins_1_origami.png,"Two penguins standing in a lake. They are positioned close to each other, with one penguin on the left side and the other on the right side of the picture.","Two origami penguins standing in a lake. They are positioned close to each other, with one origami penguin on the left side and the other on the right side of the picture.",,,,,,pareto_sweep_20260701
fireflow,fe_266_yellow_bulldog_10_origami_lion,10,,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/unique_inputs/fe_266_yellow_bulldog_10_origami_lion.png,"A small, yellow, shiny dog figurine positioned in the center of the scene, and it appears to be a decorative piece.","A small, yellow, origami lion positioned in the center of the scene, and it appears to be a decorative piece.",,,,,,pareto_sweep_20260701
